"/out0 (R0=500,Rf0=1000) X","/out0 (R0=500,Rf0=1000) Y","/out0 (R0=1500,Rf0=3000) X","/out0 (R0=1500,Rf0=3000) Y","/out0 (R0=2500,Rf0=5000) X","/out0 (R0=2500,Rf0=5000) Y","/out0 (R0=3750,Rf0=7500) X","/out0 (R0=3750,Rf0=7500) Y","/out0 (R0=5000,Rf0=10000) X","/out0 (R0=5000,Rf0=10000) Y","/out0 (R0=7500,Rf0=15000) X","/out0 (R0=7500,Rf0=15000) Y","/out0 (R0=8750,Rf0=17500) X","/out0 (R0=8750,Rf0=17500) Y","/out0 (R0=10000,Rf0=20000) X","/out0 (R0=10000,Rf0=20000) Y","/out0 (R0=12500,Rf0=25000) X","/out0 (R0=12500,Rf0=25000) Y","/out0 (R0=13750,Rf0=27500) X","/out0 (R0=13750,Rf0=27500) Y","/out0 (R0=15000,Rf0=30000) X","/out0 (R0=15000,Rf0=30000) Y","/out0 (R0=17500,Rf0=35000) X","/out0 (R0=17500,Rf0=35000) Y","/out0 (R0=18750,Rf0=37500) X","/out0 (R0=18750,Rf0=37500) Y","/out0 (R0=20000,Rf0=40000) X","/out0 (R0=20000,Rf0=40000) Y"
0.5119999999999998,0.03617829861557027,0.5119999999999998,0.07806722969084225,0.5119999999999998,0.102872093698251,0.5119999999999998,0.1231750301191653,0.5119999999999998,0.1371860097538878,0.5119999999999998,0.1555468487336973,0.5119999999999998,0.1619475027405948,0.5119999999999998,0.167193096108633,0.5119999999999998,0.175301188930174,0.5119999999999998,0.1785057125759533,0.5119999999999998,0.1812944310014171,0.5119999999999998,0.185915163713254,0.5119999999999998,0.1878520523694133,0.5119999999999998,0.1895915084691937
0.5226666666666665,0.03625892160913497,0.5226666666666665,0.07843387677588017,0.5226666666666665,0.1035078377064914,0.5226666666666665,0.1240923494212584,0.5226666666666665,0.1383339189853481,0.5226666666666665,0.1570485297782649,0.5226666666666665,0.1635880380073017,0.5226666666666665,0.1689540685974676,0.5226666666666665,0.1772610133205665,0.5226666666666665,0.1805486692732187,0.5226666666666665,0.1834119530748743,0.5226666666666665,0.1881609984021469,0.5226666666666665,0.1901535141460523,0.5226666666666665,0.1919438900363441
0.5333333333333332,0.03637265565540908,0.5333333333333332,0.07895461982947397,0.5333333333333332,0.1044144282417951,0.5333333333333332,0.125405092186478,0.5333333333333332,0.1399809986974487,0.5333333333333332,0.1592115792813186,0.5333333333333332,0.1659546351291015,0.5333333333333332,0.1714977035211477,0.5333333333333332,0.180097976301157,0.5333333333333332,0.183508650900846,0.5333333333333332,0.1864824769118474,0.5333333333333332,0.1914221989993221,0.5333333333333332,0.1934975610512221,0.5333333333333332,0.1953638713209229
0.5439999999999999,0.03651021425932423,0.5439999999999999,0.07959020236082977,0.5439999999999999,0.1055269980105391,0.5439999999999999,0.1270237918619496,0.5439999999999999,0.14201924885561,0.5439999999999999,0.1619024663614473,0.5439999999999999,0.1689047558552899,0.5439999999999999,0.1746741404406741,0.5439999999999999,0.1836511767717773,0.5439999999999999,0.1872205465970027,0.5439999999999999,0.1903373283358036,0.5439999999999999,0.1955244475661718,0.5439999999999999,0.1977076267106614,0.5439999999999999,0.1996729361838296
0.5546666666666666,0.03667144145847225,0.5546666666666666,0.08034350203654675,0.5546666666666666,0.1068545642344665,0.5546666666666666,0.1289668081681567,0.5546666666666666,0.1444768889279749,0.5546666666666666,0.1651686584604492,0.5546666666666666,0.1724949045788389,0.5546666666666666,0.1785484585032331,0.5546666666666666,0.1880014595198772,0.5546666666666666,0.1917724262413703,0.5546666666666666,0.1950713955962618,0.5546666666666666,0.2005751519296738,0.5546666666666666,0.2028968702852896,0.5546666666666666,0.204989687546438
0.5653333333333334,0.036860786395012,0.5653333333333334,0.08124040733204436,0.5653333333333334,0.1084485597211169,0.5653333333333334,0.1313172062221987,0.5653333333333334,0.1474666721056391,0.5653333333333334,0.1691756714250015,0.5653333333333334,0.1769139542693586,0.5653333333333334,0.1833311305285156,0.5653333333333334,0.1933979353319277,0.5653333333333334,0.1974307443916684,0.5653333333333334,0.2009673330156808,0.5653333333333334,0.2068863587598307,0.5653333333333334,0.2093907117953555,0.5653333333333334,0.2116521398506851
0.5760000000000001,0.0370853173663348,0.5760000000000001,0.08232229570243832,0.5760000000000001,0.1103918585282306,0.5760000000000001,0.1342100324250774,0.5760000000000001,0.1511733180248075,0.5760000000000001,0.1741980957924784,0.5760000000000001,0.1824769197378708,0.5760000000000001,0.1893749056708685,0.5760000000000001,0.2002617065431078,0.5760000000000001,0.2046476474237373,0.5760000000000001,0.2085064890089021,0.5760000000000001,0.2149929142960199,0.5760000000000001,0.2177485612612731,0.5760000000000001,0.2202429650599109
0.5866666666666668,0.03736645262836889,0.5866666666666668,0.08370717049950543,0.5866666666666668,0.1129146522643672,0.5866666666666668,0.138013777316693,0.5866666666666668,0.1560955843471538,0.5866666666666668,0.1809689114602989,0.5866666666666668,0.1900219872100633,0.5866666666666668,0.1976162681813124,0.5866666666666668,0.2097078374990837,0.5866666666666668,0.2146196281135043,0.5866666666666668,0.2189621854024756,0.5866666666666668,0.2263095705569216,0.5866666666666668,0.2294504403521812,0.5866666666666668,0.2323042062538989
0.5973333333333335,0.03777840409804836,0.5973333333333335,0.08580318730898112,0.5973333333333335,0.1168155568429695,0.5973333333333335,0.1440135388009583,0.5973333333333335,0.1639824273925756,0.5973333333333335,0.1921434316551841,0.5973333333333335,0.2026049040656525,0.5973333333333335,0.2114902014469184,0.5973333333333335,0.2258737724348764,0.5973333333333335,0.2318106065852772,0.5973333333333335,0.2371101459186748,0.5973333333333335,0.2461961381649605,0.5973333333333335,0.2501303624635041,0.5973333333333335,0.2537332864061856
0.6080000000000002,0.03856477862815923,0.6080000000000002,0.09007330522642593,0.6080000000000002,0.1251474830216457,0.6080000000000002,0.1574472282513343,0.6080000000000002,0.182353095661259,0.6080000000000002,0.2197456330509023,0.6080000000000002,0.2345775511970296,0.6080000000000002,0.2476866395610421,0.6080000000000002,0.2701538970241228,0.6080000000000002,0.2799832006903208,0.6080000000000002,0.2890940630323654,0.6080000000000002,0.305605057627135,0.6080000000000002,0.3131727663030033,0.6080000000000002,0.3203680367109226
0.6186666666666669,0.04158936346348157,0.6186666666666669,0.1118081234470378,0.6186666666666669,0.1807861679452641,0.6186666666666669,0.2689799135881172,0.6186666666666669,0.3572817255185591,0.6186666666666669,0.5346340030646232,0.6186666666666669,0.6232795267825511,0.6186666666666669,0.7112141817351141,0.6186666666666669,0.8793049729878311,0.6186666666666669,0.9534902152447065,0.6186666666666669,1.016389691221946,0.6186666666666669,1.106621815648549,0.6186666666666669,1.13781689649976,0.6186666666666669,1.162690981162745
0.6293333333333336,0.04593361779976624,0.6293333333333336,0.137796509863951,0.6293333333333336,0.229653513661637,0.6293333333333336,0.3444659827266636,0.6293333333333336,0.4592670365225531,0.6293333333333336,0.6887955847043687,0.6293333333333336,0.8034260121420821,0.6293333333333336,0.9176907667381231,0.6293333333333336,1.140902842402442,0.6293333333333336,1.242642982878327,0.6293333333333336,1.324186803544681,0.6293333333333336,1.394208071183027,0.6293333333333336,1.404182895519781,0.6293333333333336,1.411646502847234
0.6400000000000003,0.04593362515331427,0.6400000000000003,0.1377965355363935,0.6400000000000003,0.229653560542087,0.6400000000000003,0.344466070947119,0.6400000000000003,0.4592672269493392,0.6400000000000003,0.6887973215675977,0.6400000000000003,0.8034320660594242,0.6400000000000003,0.9177115956126861,0.6400000000000003,1.141116927295792,0.6400000000000003,1.243230109736215,0.6400000000000003,1.325313647757271,0.6400000000000003,1.412345563643815,0.6400000000000003,1.43439044379494,0.6400000000000003,1.450552193011398
0.6506666666666671,0.04593362578090195,0.6506666666666671,0.1377965377267233,0.6506666666666671,0.2296535645382659,0.6506666666666671,0.3444660784531476,0.6506666666666671,0.4592672430655533,0.6506666666666671,0.6887974676216951,0.6506666666666671,0.8034325724611152,0.6506666666666671,0.9177133124245896,0.6506666666666671,1.141132468452863,0.6506666666666671,1.24326776723398,0.6506666666666671,1.32538627599002,0.6506666666666671,1.412523324635774,0.6506666666666671,1.434621596507763,0.6506666666666671,1.450826963463227
0.6613333333333338,0.0459336260975884,0.6613333333333338,0.1377965388319479,0.6613333333333338,0.2296535665545427,0.6613333333333338,0.3444660822394438,0.6613333333333338,0.4592672511918011,0.6613333333333338,0.6887975411818579,0.6613333333333338,0.8034328270877443,0.6613333333333338,0.9177141713190065,0.6613333333333338,1.141139792938953,0.6613333333333338,1.24328404233081,0.6613333333333338,1.325410494230524,0.6613333333333338,1.412546235780072,0.6613333333333338,1.434643477818359,0.6613333333333338,1.450848618441622
0.6720000000000005,0.04593362630525034,0.6720000000000005,0.1377965395566669,0.6720000000000005,0.2296535678765941,0.6720000000000005,0.3444660847217407,0.6720000000000005,0.4592672565181375,0.6720000000000005,0.6887975893743915,0.6720000000000005,0.8034329938322684,0.6720000000000005,0.9177147330647236,0.6720000000000005,1.141144527447591,0.6720000000000005,1.243294146679231,0.6720000000000005,1.325425337863912,0.6720000000000005,1.412558856467427,0.6720000000000005,1.434654933887962,0.6720000000000005,1.450859395504992
0.6826666666666672,0.04593362645903355,0.6826666666666672,0.137796540093348,0.6826666666666672,0.2296535688555943,0.6826666666666672,0.3444660865597737,0.6826666666666672,0.4592672604615353,0.6826666666666672,0.6887976250457059,0.6826666666666672,0.8034331172337174,0.6826666666666672,0.9177151486006579,0.6826666666666672,1.141148012472614,0.6826666666666672,1.24330153726998,0.6826666666666672,1.325435788839788,0.6826666666666672,1.412567365900445,0.6826666666666672,1.434662525717757,0.6826666666666672,1.450866436818079
0.6933333333333339,0.04593362657841422,0.6933333333333339,0.1377965405099658,0.6933333333333339,0.2296535696155609,0.6933333333333339,0.3444660879864918,0.6933333333333339,0.45926726352215,0.6933333333333339,0.6887976527264607,0.6933333333333339,0.8034332129812142,0.6933333333333339,0.9177154709084354,0.6933333333333339,1.141150705930252,0.6933333333333339,1.243307216188507,0.6933333333333339,1.325443747175397,0.6933333333333339,1.41257373137268,0.6933333333333339,1.434668169012486,0.6933333333333339,1.450871643825625
0.7040000000000006,0.04593362667417489,0.7040000000000006,0.1377965408441514,0.7040000000000006,0.2296535702251492,0.7040000000000006,0.3444660891308396,0.7040000000000006,0.45926726597682,0.7040000000000006,0.6887976749238204,0.7040000000000006,0.8034332897553941,0.7040000000000006,0.9177157292890564,0.7040000000000006,1.141152859891118,0.7040000000000006,1.243311739847796,0.7040000000000006,1.325450046662139,0.7040000000000006,1.41257870846629,0.7040000000000006,1.434672561706167,0.7040000000000006,1.450875681710682
0.7146666666666673,0.04593362675279657,0.7146666666666673,0.1377965411185237,0.7146666666666673,0.2296535707256248,0.7146666666666673,0.3444660900703173,0.7146666666666673,0.4592672679918948,0.7146666666666673,0.6887976931439722,0.7146666666666673,0.8034333527697717,0.7146666666666673,0.917715941326549,0.7146666666666673,1.141154624369343,0.7146666666666673,1.243315434994494,0.7146666666666673,1.32545516909139,0.7146666666666673,1.412582720631723,0.7146666666666673,1.43467609177049,0.7146666666666673,1.450878918252424
0.7253333333333341,0.0459336268184906,0.7253333333333341,0.1377965413477802,0.7253333333333341,0.2296535711438007,0.7253333333333341,0.3444660908552802,0.7253333333333341,0.4592672696754594,0.7253333333333341,0.688797708365222,0.7253333333333341,0.8034334054099431,0.7253333333333341,0.9177161184332153,0.7253333333333341,1.141156096142836,0.7253333333333341,1.243318510420769,0.7253333333333341,1.325459417688702,0.7253333333333341,1.412586026736363,0.7253333333333341,1.434678993914834,0.7253333333333341,1.450881574018325
0.7360000000000008,0.04593362687415267,0.7360000000000008,0.1377965415420269,0.7360000000000008,0.2296535714981167,0.7360000000000008,0.3444660915203455,0.7360000000000008,0.4592672711018027,0.7360000000000008,0.6887977212599686,0.7360000000000008,0.8034334500026017,0.7360000000000008,0.917716268448761,0.7360000000000008,1.141157341402899,0.7360000000000008,1.243321107943941,0.7360000000000008,1.325462996157449,0.7360000000000008,1.412588797061509,0.7360000000000008,1.434681421366508,0.7360000000000008,1.450883792101114
0.7466666666666675,0.04593362692185918,0.7466666666666675,0.13779654170851,0.7466666666666675,0.2296535718017846,0.7466666666666675,0.3444660920903336,0.7466666666666675,0.4592672723241883,0.7466666666666675,0.6887977323101407,0.7466666666666675,0.8034334882151393,0.7466666666666675,0.9177163969897236,0.7466666666666675,1.141158407416542,0.7466666666666675,1.243323328313042,0.7466666666666675,1.325466048031397,0.7466666666666675,1.41259114974119,0.7466666666666675,1.434683479840672,0.7466666666666675,1.450885670771293
0.7573333333333342,0.04593362696314676,0.7573333333333342,0.1377965418525924,0.7573333333333342,0.2296535720645918,0.7573333333333342,0.3444660925836148,0.7573333333333342,0.4592672733820397,0.7573333333333342,0.6887977418723661,0.7573333333333342,0.8034335212812929,0.7573333333333342,0.9177165082108459,0.7573333333333342,1.141159329060957,0.7573333333333342,1.243325245573859,0.7573333333333342,1.325468678141727,0.7573333333333342,1.412593170043041,0.7573333333333342,1.434685245322955,0.7573333333333342,1.450887280419945
0.7680000000000009,0.04593362699918163,0.7680000000000009,0.1377965419783438,0.7680000000000009,0.2296535722939622,0.7680000000000009,0.3444660930141286,0.7680000000000009,0.4592672743052511,0.7680000000000009,0.6887977502171975,0.7680000000000009,0.8034335501370027,0.7680000000000009,0.9177166052634775,0.7680000000000009,1.141160132738347,0.7680000000000009,1.243326915603927,0.7680000000000009,1.325470965208263,0.7680000000000009,1.412594921408061,0.7680000000000009,1.434686774165265,0.7680000000000009,1.450888673110682
0.7786666666666676,0.04593362703086683,0.7786666666666676,0.137796542088916,0.7786666666666676,0.2296535724956439,0.7786666666666676,0.344466093392667,0.7786666666666676,0.4592672751169843,0.7786666666666676,0.688797757554067,0.7786666666666676,0.8034335755067418,0.7786666666666676,0.9177166905866039,0.7786666666666676,1.141160838849595,0.7786666666666676,1.243328381470166,0.7786666666666676,1.325472969662101,0.7786666666666676,1.412596452179046,0.7786666666666676,1.434688109197565,0.7786666666666676,1.450889888330233
0.7893333333333343,0.04593362705891321,0.7893333333333343,0.1377965421867894,0.7893333333333343,0.2296535726741625,0.7893333333333343,0.3444660937277251,0.7893333333333343,0.4592672758354624,0.7893333333333343,0.6887977640478045,0.7893333333333343,0.8034335979606485,0.7893333333333343,0.9177167660992981,0.7893333333333343,1.141161463425899,0.7893333333333343,1.243329676944009,0.7893333333333343,1.325474738735385,0.7893333333333343,1.412597799911211,0.7893333333333343,1.434689283622296,0.7893333333333343,1.450890956636436
0.800000000000001,0.04593362708388793,0.800000000000001,0.1377965422739437,0.800000000000001,0.229653572833129,0.800000000000001,0.3444660940260855,0.800000000000001,0.4592672764752285,0.800000000000001,0.688797769829941,0.800000000000001,0.8034336179536211,0.800000000000001,0.9177168333327393,0.800000000000001,1.14116201924363,0.800000000000001,1.243330828892571,0.800000000000001,1.32547630990003,0.800000000000001,1.41259899424783,0.800000000000001,1.4346903236009,0.800000000000001,1.450891902072337
0.8106666666666678,0.04593362710624917,0.8106666666666678,0.1377965423519775,0.8106666666666678,0.2296535729754597,0.8106666666666678,0.3444660942932172,0.8106666666666678,0.4592672770480263,0.8106666666666678,0.6887977750066728,0.8106666666666678,0.8034336358530221,0.8106666666666678,0.9177168935232083,0.8106666666666678,1.141162516608512,0.8106666666666678,1.243331858954406,0.8106666666666678,1.32547771326387,0.8106666666666678,1.412600058903222,0.8106666666666678,1.434691250030984,0.8106666666666678,1.450892743819945
0.8213333333333345,0.04593362712637086,0.8213333333333345,0.1377965424221958,0.8213333333333345,0.2296535731035344,0.8213333333333345,0.3444660945335905,0.8213333333333345,0.4592672775634465,0.8213333333333345,0.6887977796646663,0.8213333333333345,0.80343365195854,0.8213333333333345,0.9177169476792173,0.8213333333333345,1.141162963920634,0.8213333333333345,1.243332784743447,0.8213333333333345,1.325478973284101,0.8213333333333345,1.412601013068357,0.8213333333333345,1.434692079802202,0.8213333333333345,1.450893497366033
0.8320000000000012,0.04593362714456079,0.8320000000000012,0.137796542485673,0.8320000000000012,0.2296535732193133,0.8320000000000012,0.344466094750885,0.8320000000000012,0.4592672780293656,0.8320000000000012,0.6887977838752493,0.8320000000000012,0.8034336665169101,0.8320000000000012,0.9177169966310574,0.8320000000000012,1.141163368090209,0.8320000000000012,1.243333620732382,0.8320000000000012,1.325480110019444,0.8320000000000012,1.412601872430476,0.8320000000000012,1.434692826704949,0.8320000000000012,1.45089417534384
0.8426666666666679,0.0459336271610745,0.8426666666666679,0.1377965425433006,0.8426666666666679,0.2296535733244229,0.8426666666666679,0.3444660949481529,0.8426666666666679,0.4592672784523392,0.8426666666666679,0.6887977876976431,0.8426666666666679,0.8034336797329378,0.8426666666666679,0.9177170410678086,0.8426666666666679,1.141163734848718,0.8426666666666679,1.243334378912478,0.8426666666666679,1.325481140062095,0.8426666666666679,1.412602649927233,0.8426666666666679,1.434693502100989,0.8426666666666679,1.450894788153223
0.8533333333333346,0.04593362717612574,0.8533333333333346,0.1377965425958243,0.8533333333333346,0.2296535734202232,0.8533333333333346,0.3444660951279486,0.8533333333333346,0.4592672788378451,0.8533333333333346,0.6887977911813693,0.8533333333333346,0.8034336917778583,0.8533333333333346,0.9177170815656601,0.8533333333333346,1.141164068985425,0.8533333333333346,1.243335069294022,0.8533333333333346,1.325482077242542,0.8533333333333346,1.412603356313941,0.8533333333333346,1.434694115426969,0.8533333333333346,1.450895344425508
0.8640000000000013,0.04593362718989442,0.8640000000000013,0.1377965426438726,0.8640000000000013,0.2296535735078596,0.8640000000000013,0.3444660952924217,0.8640000000000013,0.459267279190493,0.8640000000000013,0.6887977943681104,0.8640000000000013,0.80343370279584,0.8640000000000013,0.917717118609608,0.8640000000000013,1.14116437452936,0.8640000000000013,1.243335700290933,0.8640000000000013,1.325482933169969,0.8640000000000013,1.412604000596405,0.8640000000000013,1.434694674577971,0.8640000000000013,1.450895851377162
0.874666666666668,0.045933627202533,0.874666666666668,0.1377965426879769,0.874666666666668,0.2296535735883028,0.874666666666668,0.344466095443393,0.874666666666668,0.4592672795141889,0.874666666666668,0.6887977972931676,0.874666666666668,0.8034337129089787,0.874666666666668,0.9177171526103919,0.874666666666668,1.141164654891222,0.874666666666668,1.243336279020061,0.874666666666668,1.32548371765148,0.874666666666668,1.412604590365372,0.874666666666668,1.43469518620348,0.874666666666668,1.450896315082374
0.8853333333333347,0.04593362721417112,0.8853333333333347,0.1377965427285907,0.8853333333333347,0.2296535736623786,0.8853333333333347,0.3444660955824144,0.8853333333333347,0.4592672798122582,0.8853333333333347,0.6887977999866247,0.8853333333333347,0.8034337222212761,0.8853333333333347,0.9177171839179373,0.8853333333333347,1.141164912974911,0.8853333333333347,1.243336811536109,0.8853333333333347,1.32548443902093,0.8853333333333347,1.412605132057858,0.8853333333333347,1.434695655938336,0.8853333333333347,1.450896740685544
0.8960000000000015,0.04593362722492022,0.8960000000000015,0.1377965427661015,0.8960000000000015,0.2296535737307949,0.8960000000000015,0.3444660957108135,0.8960000000000015,0.4592672800875531,0.8960000000000015,0.6887978024742371,0.8960000000000015,0.8034337308218095,0.8960000000000015,0.9177172128318847,0.8960000000000015,1.141165151266095,0.8960000000000015,1.24333730301818,0.8960000000000015,1.325485104399178,0.8960000000000015,1.412605631163308,0.8960000000000015,1.43469608858477,0.8960000000000015,1.450897132568604
0.9066666666666682,0.04593362723487594,0.9066666666666682,0.1377965428008436,0.9066666666666682,0.2296535737941617,0.9066666666666682,0.3444660958297352,0.9066666666666682,0.4592672803425245,0.9066666666666682,0.6887978047781655,0.9066666666666682,0.8034337387872484,0.9066666666666682,0.9177172396100972,0.9066666666666682,1.141165371903143,0.9066666666666682,1.24333775791884,0.9066666666666682,1.325485719901961,0.9066666666666682,1.412606092387757,0.9066666666666682,1.434696488257149,0.9066666666666682,1.450897494483971
0.9173333333333349,0.04593362724412101,0.9173333333333349,0.1377965428331057,0.9173333333333349,0.2296535738530053,0.9173333333333349,0.3444660959401679,0.9173333333333349,0.459267280579293,0.9173333333333349,0.6887978069175968,0.9173333333333349,0.8034337461838855,0.9173333333333349,0.9177172644755945,0.9173333333333349,1.141165576734411,0.9173333333333349,1.243338180084253,0.9173333333333349,1.325486290807047,0.9173333333333349,1.41260651978553,0.9173333333333349,1.43469685849802,0.9173333333333349,1.450897829661054
0.9280000000000016,0.04593362725272738,0.9280000000000016,0.137796542863139,0.9280000000000016,0.2296535739077835,0.9280000000000016,0.3444660960429703,0.9280000000000016,0.4592672807997016,0.9280000000000016,0.6887978089091754,0.9280000000000016,0.803433753069302,0.9280000000000016,0.9177172876220355,0.9280000000000016,1.141165767364589,0.9280000000000016,1.243338572851667,0.9280000000000016,1.32548682168977,0.9280000000000016,1.412606916865674,0.9280000000000016,1.434697202371843,0.9280000000000016,1.450898140892205
0.9386666666666683,0.04593362726075783,0.9386666666666683,0.1377965428911624,0.9386666666666683,0.2296535739588956,0.9386666666666683,0.3444660961388919,0.9386666666666683,0.4592672810053625,0.9386666666666683,0.6887978107674161,0.9386666666666683,0.803433759493717,0.9386666666666683,0.9177173092183328,0.9386666666666683,1.141165945192715,0.9386666666666683,1.24333893912905,0.9386666666666683,1.325487316533475,0.9386666666666683,1.412607286678604,0.9386666666666683,1.434697522541181,0.9386666666666683,1.450898430602573
0.949333333333335,0.0459336272682672,0.949333333333335,0.1377965429173675,0.949333333333335,0.2296535740066912,0.949333333333335,0.3444660962285894,0.949333333333335,0.4592672811976717,0.949333333333335,0.6887978125050508,0.949333333333335,0.8034337655011071,0.949333333333335,0.9177173294124006,0.949333333333335,1.141166111443404,0.949333333333335,1.243339281460476,0.949333333333335,1.325487778820241,0.949333333333335,1.412607631887017,0.949333333333335,1.434697821329059,0.949333333333335,1.450898700907209
0.9600000000000017,0.04593362727530367,0.9600000000000017,0.1377965429419223,0.9600000000000017,0.2296535740514773,0.9600000000000017,0.3444660963126391,0.9600000000000017,0.4592672813778703,0.9600000000000017,0.6887978141332438,0.9600000000000017,0.8034337711301123,0.9600000000000017,0.91771734833423,0.9600000000000017,1.141166267192697,0.9600000000000017,1.243339602080114,0.9600000000000017,1.325488211605655,0.9600000000000017,1.412607954824295,0.9600000000000017,1.43469810077025,0.9600000000000017,1.450898953658042
0.9706666666666685,0.04593362728191004,0.9706666666666685,0.1377965429649762,0.9706666666666685,0.2296535740935252,0.9706666666666685,0.3444660963915495,0.9706666666666685,0.4592672815470498,0.9706666666666685,0.6887978156618714,0.9706666666666685,0.8034337764148505,0.9706666666666685,0.9177173660984987,0.9706666666666685,1.141166413389367,0.9706666666666685,1.243339902957149,0.9706666666666685,1.325488617580886,0.9706666666666685,1.41260825754286,0.9706666666666685,1.434698362653749,0.9706666666666685,1.450899190482726
0.9813333333333352,0.04593362728812388,0.9813333333333352,0.1377965429866604,0.9813333333333352,0.2296535741330751,0.9813333333333352,0.3444660964657734,0.9813333333333352,0.4592672817061771,0.9813333333333352,0.6887978170996443,0.9813333333333352,0.8034337813854746,0.9813333333333352,0.9177173828066747,0.9813333333333352,1.141166550872984,0.9813333333333352,1.243340185833144,0.9813333333333352,1.325488999124404,0.9813333333333352,1.4126085418544,0.9813333333333352,1.434698608558066,0.9813333333333352,1.450899412816935
0.9920000000000019,0.04593362729397867,0.9920000000000019,0.1377965430070915,0.9920000000000019,0.2296535741703397,0.9920000000000019,0.3444660965357068,0.9920000000000019,0.4592672818561084,0.9920000000000019,0.688797818454326,0.9920000000000019,0.8034337860688066,0.9920000000000019,0.9177173985488885,0.9920000000000019,1.141166680388807,0.9920000000000019,1.24334045225345,0.9920000000000019,1.325489358345294,0.9920000000000019,1.412608809363534,0.9920000000000019,1.434698839880726,0.9920000000000019,1.450899621931326
1.002666666666669,0.04593362729950425,1.002666666666669,0.1377965430263738,1.002666666666669,0.2296535742055084,1.002666666666669,0.3444660966017066,1.002666666666669,0.4592672819976076,1.002666666666669,0.6887978197328071,1.002666666666669,0.8034337904886931,1.002666666666669,0.9177174134054138,1.002666666666669,1.141166802600475,1.002666666666669,1.243340703593613,1.002666666666669,1.325489697119702,1.002666666666669,1.412609061496046,1.002666666666669,1.434699057863035,1.002666666666669,1.450899818954175
1.013333333333335,0.04593362730472727,1.013333333333335,0.1377965430446004,1.013333333333335,0.2296535742387516,1.013333333333335,0.3444660966640931,1.013333333333335,0.459267282131358,1.013333333333335,0.6887978209412617,1.013333333333335,0.8034337946664735,1.013333333333335,0.9177174274479537,1.013333333333335,1.141166918100762,1.013333333333335,1.243340941081717,1.013333333333335,1.325490017121629,1.013333333333335,1.412609299522726,1.013333333333335,1.434699263610956,1.013333333333335,1.45090000489045
1.024000000000002,0.04593362730967163,1.024000000000002,0.1377965430618543,1.024000000000002,0.229653574270221,1.024000000000002,0.3444660967231502,1.024000000000002,0.4592672822579705,1.024000000000002,0.6887978220852239,1.024000000000002,0.803433798621248,1.024000000000002,0.9177174407407757,1.024000000000002,1.141167027420563,1.024000000000002,1.243341165817342,1.024000000000002,1.32549031984903,1.024000000000002,1.412609524579557,1.024000000000002,1.434699458112795,1.024000000000002,1.450900180637949
